X,Y,Numero_Zon,Municipio,NomeMunici,Area_ha,Nome,Domic,Familia,Pop,Matriculas,Empregos,Automoveis,Viagens_Pr,Viagens_At,pop_density,job_density,job_perctg,distances
322390.541916016,7397609.60249315,107,36,São Paulo,181.78,Emissário,666.9999,666.9999,2194.9994838,692.992820881,28982.7124946,824.024755332,38501.1242747,39100.7283957,12.0750329178127,159.438400784465,0.319695088898644,8883.74303197839
323417.653483748,7402933.37446966,108,36,São Paulo,1216.86,Vila Zatt,33546.99992,33546.99992,117324.032497,20804.7895867,33768.4910952,20407.4162797,175315.141699,176487.816072,96.4153908395378,27.7505145170357,0.372484830902714,11346.9557434445
324523.342200322,7400375.82204346,109,36,São Paulo,486.21,Pirituba,14479.99994,15895.41284,47335.0004219,12703.6523069,17602.4749742,11984.1725015,108669.559707,108396.114554,97.3550532113696,36.2034408469591,0.19416487682999,8695.88930190587
322480.922506028,7400109.06688887,110,36,São Paulo,584.47,São Domingos,16539.00002,16539.00002,55705.0143553,11093.5759306,14044.9432483,14886.6761605,95409.4121075,96207.5308768,95.3085947188051,24.0302209665167,0.154923366167962,10058.381844427
320345.333176846,7401704.54958739,111,36,São Paulo,429.45,Jardim Mutinga,9296.99997,9841.36778,34246.0163855,8334.2797478,12426.4785222,6800.43593766,60094.5737683,60400.2355765,79.7438965781814,28.9357981655606,0.137070819599511,12724.1369381617
321630.265252019,7398824.94814027,112,36,São Paulo,456.49,Vila Jaguara,6908.99997,7148.22289,23664.0036696,7097.46998078,27819.7204445,5717.1741281,58601.020959,58965.5670649,51.8390406571885,60.9426722261167,0.306866653778418,10094.0611214341
319639.765566135,7404135.13361528,113,36,São Paulo,529.31,Jaraguá,0,0,0,0,177.297533407,0,1090.90603879,1090.90603879,0,0.33495972758308,0.00195568826467233,14819.4584320722
321068.638351974,7405683.38415734,114,36,São Paulo,789.78,Nova Jaraguá,13178.99993,13178.99993,48616.9995714,12080.7737406,8285.35028155,8625.1621887,76094.8672069,74644.6250371,61.5576484228519,10.4907066291246,0.09139192183306,14962.6938146282
323765.703635322,7406874.52759169,115,36,São Paulo,1554.06,Parada de Taipas,35643.0001,39266.99825,135311.998774,26386.357771,25638.2329212,21774.4272345,192673.126835,192405.938489,87.0699965085003,16.4975824107177,0.282803659404699,14455.0599449127
315958.129718031,7406917.70453839,116,36,São Paulo,1527.16,Parque Morro Doce,11230.00006,11832.83967,42821.0196965,12748.0650964,11451.5061684,7306.29534043,73502.004497,73422.0585509,28.0396420129521,7.49856345661227,0.126316344034815,19418.3495121775
317577.873822218,7408368.37288461,117,36,São Paulo,1810.08,Anhanguera,3740.99989,4544.38173,13818.003555,3649.47245119,4903.61359933,2102.28746644,25674.7063668,25725.0103876,7.63391869696367,2.70905904674379,0.05408952615648,19278.2363738367
321620.866483908,7410252.71950632,118,36,São Paulo,2359.55,Perus,23348.99993,23348.99993,87883.9750689,28016.5148067,19483.0572729,13374.46581,158574.52848,158287.236147,37.2460744925515,8.25710719115933,0.21490872284772,18447.4474817129
327810.580838726,7407687.99108094,119,36,São Paulo,750.61,Vista Alegre,0,0,0,0,0,0,0,0,0,0,0,13848.5907400362
327687.171083917,7405732.88877432,120,36,São Paulo,570.86,Jardim Damasceno,21024.00007,21838.89403,81384.0115374,11279.0125957,11858.6704218,12982.1385046,94265.1819694,93360.7588417,142.563871242336,20.7733427141506,0.130807587296166,11967.6516035176
326623.046733349,7404628.83446076,121,36,São Paulo,474.09,Vila Terezinha,31978.99996,33837.0448,121696.963275,21018.3277214,16665.4332421,11641.4175449,167202.510328,167106.49066,256.695908530026,35.1524673418549,0.183828796661467,11226.3679838098
328175.112647277,7403277.20876284,122,36,São Paulo,316.57,Brasilândia,20078,20078,70927.9799858,18051.725329,13236.4411695,10702.0401824,109040.517517,108151.300679,224.051489357172,41.8120515825884,0.146005148316377,9467.32626352531
325988.415965312,7402848.31586181,123,36,São Paulo,416.75,Vila Morro Grande,15358.00005,15358.00005,53480.0095484,12587.9085895,7967.19319136,9608.80247155,79383.6943396,79032.6685359,128.326357644631,19.1174401712298,0.0878824760125221,9856.84224203373
327854.591162938,7402098.94058892,124,36,São Paulo,205.02,Itaberaba,9616.99993,9808.41484,34302.9926995,6201.96817442,9271.11986642,5715.45968067,48441.2101221,47726.2690282,167.315348256268,45.2205631958833,0.102265496731452,8429.52578965569
326777.136390259,7400397.97255652,125,36,São Paulo,486.34,Freguesia do Ó,15953.00021,15953.00021,53219.9849894,19115.9641565,31039.8927918,15689.8911176,126232.379953,127041.568942,109.429586275856,63.8234420195748,0.342386906930391,7333.11076475523
333996.188882428,7399385.12064265,126,36,São Paulo,38.25,Carandiru,564.00004,564.00004,1511.99929545,2830.00299358,7695.47374212,287.164450904,20286.1560383,20628.9694214,39.529393345098,201.188856003137,0.0848852626393274,6292.81148009114
334381.426008552,7400033.57242099,127,36,São Paulo,58.04,Santana,1943.00015,1943.00015,5167.99812107,4161.50160287,12433.7577791,1111.0433412,39237.1941716,37733.5741589,89.0420075994142,214.227391094073,0.13715111376391,7046.47107344721
334634.700436459,7399424.09278135,128,36,São Paulo,71.2,Zaki Narchi,9721.99986,10071.65588,12437.9912383,539.947492407,5402.46049146,5968.35500799,25158.1129023,25042.3177405,174.690888178371,75.8772540935393,0.0595920788094115,6694.04456468732
334135.046746629,7398462.70646043,129,36,São Paulo,79.23,Tietê,165,193.98801,488.999940495,20055.8191037,11697.2496218,117.097350953,52280.3038285,51392.3244517,6.17190383055661,147.636622766629,0.129027028039827,5630.39553436427
332706.295542852,7398881.96998237,130,36,São Paulo,316.54,Parque Anhembi,0,0,0,1514.00146895,3995.57643435,0,15665.3633166,15130.6282005,0,12.6226588562267,0.044073382145265,5229.03473125916
333313.29255309,7400360.25008976,131,36,São Paulo,213.03,Alfredo Pujol,10754.99981,10754.99981,32506.0085709,12162.873833,28059.0701415,8308.46107252,86064.8075703,87511.2327952,152.58887748627,131.71417237713,0.309506811171366,6826.38483438728
332713.061655955,7401238.25027154,132,36,São Paulo,252.22,Santa Terezinha,8009,8095.81258,26258.9981141,9700.89134027,16513.7797398,5756.68618684,69337.8635151,69484.4379613,104.111482491872,65.4737123931488,0.182155976013344,7442.46301031541
334682.57242206,7401425.06187001,133,36,São Paulo,289.16,Jardim São Paulo,10434.99996,10434.99996,32463.0026722,7348.82783246,19584.0077816,9349.36970506,89887.8645163,88501.4217352,112.266574464656,67.7272367602711,0.216022261887906,8393.73476617418
330474.052615833,7399223.47863927,134,36,São Paulo,330.14,Casa Verde,8840.00005,8840.00005,28863.0102793,9872.72242428,30152.678458,6247.40390056,86938.6456499,86891.5183827,87.4265774498698,91.3330055673351,0.332600450077217,5109.51552805679
331036.73968865,7400734.94570902,135,36,São Paulo,392.31,Parque Peruche,14128.00008,14128.00008,49266.0220948,6922.80710411,15299.0868861,10073.5965794,74955.8401961,75252.3652635,125.57931761821,38.9974430580408,0.168757252897951,6637.58645571058
328609.77768645,7399210.48683216,136,36,São Paulo,170.8,Limão,2086.99992,2123.04352,7798.00029066,292.212483419,19853.4092563,1570.70944275,32797.5543524,34005.3998779,45.6557394066745,116.237759111827,0.218993906740667,5455.53200655085
328987.604453077,7400840.30336849,137,36,São Paulo,471.29,Casa Verde Alta,20512.99992,20852.72008,70812.0079591,15694.5418967,26199.6135601,14538.0397512,126450.545341,125753.971086,150.251454431666,55.5912783214157,0.288995993310387,6906.54112168789
330555.890532975,7403280.53757984,138,36,São Paulo,479.2,Cachoeirinha,22974.99997,22974.99997,81753.9661201,19823.7307604,21849.6308648,16546.3430772,144434.256724,144882.035962,170.605104591194,45.5960577312187,0.241013317267191,9165.8862064679
330012.452717675,7405089.01630364,139,36,São Paulo,423.43,Jardim Peri,19502.99998,20249.67506,74575.0165413,5193.51599523,9120.953595,12244.4614456,72818.5234751,72882.0249061,176.12123973573,21.5406409441938,0.100609081049168,10987.9126682403
330155.206827561,7407339.79281077,140,36,São Paulo,449.97,Reserva da Cantareira,0,0,0,0,0,0,0,0,0,0,0,13231.271482059
332702.204246291,7402748.49160684,141,36,São Paulo,551.37,Mandaqui,28759.99982,30176.1116,96864.965698,18167.1229209,24277.6276874,25196.9624835,147064.279803,147012.171374,175.680515258356,44.0314628786477,0.267795443342911,8896.1289588984
332354.882947673,7404838.90433306,142,36,São Paulo,342.43,Horto Florestal,1738.99982,1766.26406,6071.00170423,2661.77852551,2537.31802127,1651.57658666,12839.6498561,12904.3484519,17.7291759023158,7.409742199194,0.0279879983809376,10873.7592805492
332137.180776777,7407015.58759222,143,36,São Paulo,433.08,ETA Guaraú,0,0,0,0,0,0,0,0,0,0,0,12997.2376404143
335668.469113233,7405678.39064349,144,36,São Paulo,407.02,Parque Palmas do Tremembé,9279.00014,9774.65848,33926.0050166,5175.0933661,8502.96901416,8746.64208233,48604.0524554,48764.2771147,83.3521817517567,20.8907891851997,0.0937923748645258,12642.692868177
334155.956621462,7405255.60887463,145,36,São Paulo,331.14,Tremembé,6619.00029,6759.23793,21923.0032507,5338.35034048,6918.36964024,7775.1130768,39206.8324687,40146.7212898,66.2046362586821,20.8925821110105,0.0763133815574474,11707.550264641
337981.707619811,7411367.35102054,146,36,São Paulo,2834.91,Cantareira,0,0,0,0,892.85625437,0,616.082727184,616.082727184,0,0.314950476159737,0.00984869030694455,18782.1225973256
338240.386682613,7408932.7781464,147,36,São Paulo,1637.24,Jardim das Pedras,8668,9772.50449,33037.0151426,6908.36598058,8276.09992206,4180.57511646,43805.6130233,44315.2533821,20.1784803343432,5.05490943420635,0.0912898853345766,16691.2262420499
337661.070204547,7405638.31507119,148,36,São Paulo,549.52,Jardim Guapira,25005.00005,25956.27146,92668.9731203,7652.29924564,17269.7335481,15137.5258022,131859.060448,129904.043348,168.636215461312,31.4269426919857,0.190494557848731,13536.9655983209
336270.081845064,7401783.07704161,149,36,São Paulo,242.77,Parada Inglesa,10393,10701.89033,33812.9901515,7159.58941975,14947.5797909,10682.1820922,70141.9218827,71044.5374555,139.279936365696,61.570951068501,0.164879938375737,9562.08351583295
334945.480763135,7403525.78239935,150,36,São Paulo,356,Tucuruvi,4832.9999,4832.9999,15451.9950778,7858.65026954,8600.1898022,5319.84635947,38064.7498102,38665.0444898,43.404480555618,24.1578365230337,0.0948647730564147,10383.6407464696
336902.917422622,7403068.94142969,151,36,São Paulo,345.61,Vila Gustavo,12828.00002,13061.03721,42501.993485,10151.5699199,12251.0548523,9973.57216167,82111.6891429,81412.9118244,122.976746867857,35.447628402824,0.135135801068929,10974.4333327677
339302.970874322,7405944.32983531,152,36,São Paulo,251.02,Cohab Jova Real,6965.99985,6965.99985,26899.9898271,3827.95274303,5319.79955766,4373.12637501,37169.5571071,36011.5092603,107.162735348179,21.192731884551,0.0586802837321026,14711.119876903
338773.792596019,7403945.0846255,153,36,São Paulo,388.3,Jaçanã,14074.00009,14327.45932,47506.0122367,9118.96735125,26354.044161,10817.1611037,103208.609125,105072.813233,122.343580315993,67.8703171800154,0.290699446867144,12811.6287560772
340196.367030873,7402743.99471134,154,36,São Paulo,110.58,Parque Edu Chaves,5177.99995,5274.27705,19141.994958,4639.37505686,6272.97003952,3437.86837446,42446.4557316,42363.146755,173.105398426479,56.7278896682944,0.0691942727864594,12936.9646387206
337973.911510294,7401358.19257555,155,36,São Paulo,335.47,Vila Medeiros,18361.00001,18361.00001,62738.9755961,12476.1908927,17076.4771295,13034.9051374,93976.4591144,93630.2200637,187.018140507646,50.9031422466987,0.188362834396826,10366.5657487832
339621.162684166,7401610.56683926,156,36,São Paulo,452.11,Jardim Brasil,19368.99997,20511.40736,69271.981894,14426.5303547,23763.5387758,7619.59186581,125887.129807,123308.041281,153.219309225631,52.561409337993,0.262124762921733,11761.4180145622
338480.665536962,7399731.5712425,157,36,São Paulo,392.36,Jardim Japão,15501,15771.35712,51356.9752633,14816.6863806,22552.3905238,7961.0163853,107837.791586,108640.738185,130.892484614385,57.4788218059945,0.248765138691781,9711.82494043031
339769.522469588,7398421.38878073,158,36,São Paulo,556.96,Parque Novo Mundo,11432.99996,12438.36812,42068.9864262,5590.475452,34608.4648685,6623.12945479,121630.603614,121747.909644,75.5332275678684,62.1381515162669,0.381750198669023,10168.6500125364
337669.471651157,7398183.7280626,159,36,São Paulo,232.32,Vila Maria,4986.99998,5063.90539,15830.998534,29650.8062801,22081.7344027,3220.33803744,77442.6083604,78261.5441274,68.143072202135,95.0487878904098,0.243573545582482,8193.37689737018
336278.761944756,7399920.58495144,160,36,São Paulo,378.29,Vila Isolina Mazzei,12034.00013,12190.68093,39359.0190062,13265.57631,20786.9870551,8834.64365377,82365.8676397,82762.1041318,104.044566354384,54.9498719371382,0.229291777840095,8150.87688236591
336439.57047599,7398098.80040398,161,36,São Paulo,171.86,Vila Guilherme,1439.00007,1493.93194,4912.9985327,7689.3637061,8962.41110919,927.309726931,24098.2402158,23661.8151101,28.5872136198068,52.1494885906552,0.098860271164493,7104.02354282497
335258.955185271,7398694.71174646,162,36,São Paulo,175.99,Corôa,1070.00005,1106.07557,3511.00138131,4830.59621459,17110.0561447,764.584690283,32450.6922263,33010.1230932,19.9500050077277,97.2217520580715,0.188733229205507,6563.2766222509
340602.404076635,7395176.91411231,163,36,São Paulo,243.62,Gomes Cardim,9045.00016,9045.00016,27533.0055738,11432.179352,29326.2675521,7849.52364616,89179.4479969,90567.6065526,113.016195607093,120.377093638043,0.323484688118162,10100.4893558675
339375.989565623,7395129.36823537,164,36,São Paulo,158.42,Tatuapé,5407.00009,5461.29487,16614.9988326,12571.9429569,35374.2722565,4541.24381736,101614.591168,102420.817617,104.879427045828,223.294232145562,0.390197470850035,8876.25177179659
339077.830531391,7396594.30829584,165,36,São Paulo,197.82,Chácara do Piqueri,4911.00003,4911.00003,14056.9967741,5973.74669704,13821.8285674,4672.81361694,50065.4363425,50221.9833826,71.0595327777778,69.8707338358103,0.1524622898364,8873.41100376711
340617.300307603,7396826.54927125,166,36,São Paulo,252.28,Parque São Jorge,6246.00017,6312.68091,19010.991831,21036.3150253,19891.5609205,4771.01553413,82611.3758739,82087.5272557,75.3567140914856,78.8471576046456,0.219414740355889,10418.5096874406
341921.652525665,7397907.65945299,167,36,São Paulo,384.77,Penha,9898.00009,10037.71216,32149.9992405,10788.3642229,26805.1021815,5713.82281734,96627.1298758,95926.2091877,83.5564083491437,69.6652602372846,0.2956748622631,11980.0302790155
343579.12816278,7397843.97780032,168,36,São Paulo,329.29,Ticoatira,11768.00013,11930.3267,37585.0095247,6880.86676968,16108.3615217,8959.21812674,84589.0430152,84240.8350005,114.139541208965,48.9184655522488,0.177683992471404,13544.7224686839
345987.989587618,7397516.84833618,169,36,São Paulo,435.28,Vila Esperança,14997.00007,16628.70218,50448.9938176,13871.1336723,18005.3322554,10071.4440493,108337.443523,108891.783987,115.900096070575,41.3649426929792,0.198608611844465,15800.6872806613
346054.898347486,7400122.97577161,170,36,São Paulo,463.87,Rui Barbosa,23890.00004,23890.00004,86255.9828483,13295.9069569,17031.0721557,11020.1936419,106638.710895,104987.015523,185.948612430853,36.7151834688598,0.187861992830043,16620.9513718935
343644.914123455,7399443.6910845,171,36,São Paulo,328.64,Cangaíba,15332.99992,16923.80491,52856.0005522,14726.1408695,13487.5560961,11647.3748146,77326.1637984,77160.8228332,160.832523588729,41.0405187929041,0.148775082593512,14130.3873508013
344697.080370499,7401239.88829473,172,36,São Paulo,559.42,Engenheiro Goulart,2529.99998,2667.14697,10080.9969419,377.728424746,3189.08022736,1404.24755136,11253.9077393,11970.5897795,18.0204442849737,5.70069040677845,0.0351772901511797,15833.0226138105
346761.644844578,7402206.7191826,173,36,São Paulo,37.2,USP Leste I,0,0,0,646.307613067,960.322970316,0,2164.47609607,2164.47609607,0,25.8151336106452,0.010592884893841,18111.9289810528
348435.237812262,7402612.22593276,174,36,São Paulo,125.61,USP Leste II,0,0,0,0,0,0,456.337933547,456.337933547,0,0,0,19794.1139498756
347794.699318443,7401387.21596774,175,36,São Paulo,441.82,Ermelino Matarazzo,18254.99999,20822.29226,67189.9698136,16024.5329502,19634.4812376,12142.9197146,118651.02527,120814.676001,152.075437539269,44.4400009904486,0.216579011571219,18708.1920662668
349188.134827557,7400787.2397425,176,36,São Paulo,371.94,Parque Buturussu,13242.00012,15757.85038,47646.9895701,15377.9528918,14403.9165761,9604.39306541,87672.9108102,87426.3185088,128.103967226166,38.726452051675,0.158883037298283,19789.0881333288
346699.991576405,7398786.63761791,177,36,São Paulo,366.36,Ponte Rasa,14370.9999,16870.3882,49971.0020017,9530.39587897,19643.7294625,9119.7635769,76231.2947007,77102.4192321,136.398629767715,53.6186523160279,0.216681024524014,16804.5721168059
348525.178516977,7398377.92031565,178,36,São Paulo,292.53,Águia de Haia,12642.00005,12879.50075,45458.0168137,8643.52679645,10602.2076116,9202.62817405,71230.5346357,70927.9834301,155.396085234677,36.2431463836188,0.116948118832696,18466.1182313451
350451.842725156,7400266.58038973,179,36,São Paulo,615.69,Limoeiro,32860.00013,33554.77044,125617.045515,19975.0598886,25489.449391,19194.8093004,157812.694323,157099.629144,204.026450835648,41.3998106043626,0.281162496110449,20823.4012374404
351783.761965442,7399675.91455406,180,36,São Paulo,209.67,Vila Jacuí,10074.00009,10272.34757,36787.0056157,17019.6783542,9862.9051642,5960.85157095,74660.0600404,73459.0085718,175.451927389231,47.0401352802022,0.108793210568379,21942.2797177357
352800.255467707,7396610.6335686,181,36,São Paulo,321.19,Parada XV,13914.99992,14150.53467,50268.0079861,10804.5838735,13089.002314,8140.13404439,93838.793511,93763.5363083,156.505520053862,40.7515872661042,0.144378817515732,22381.9351616552
351115.248295384,7395231.61481202,182,36,São Paulo,423.51,Itaquera,8773.00013,8923.57545,31911.0058985,15720.8633173,17724.3534274,5895.2551318,93018.0863704,92836.1057529,75.3488840842011,41.851085989469,0.195509262485331,20587.6417214864
350474.505283493,7397273.62567264,183,36,São Paulo,493.22,Vila Campanela,24766.99999,27351.3494,96261.9561498,16879.009829,18166.1652418,12205.1023613,141219.281673,144089.547419,195.170423238717,36.8317692749686,0.200382687196955,20165.5432858736
351933.784069668,7397852.52897786,184,36,São Paulo,236.41,Rio Verde,10578.00014,10578.00014,38798.0018634,11345.0092246,8879.17944465,6008.2149511,65196.3111864,65507.8309095,164.113201063407,37.5583919658644,0.0979421806165757,21700.2054322468
353280.524364539,7398337.4468348,185,36,São Paulo,205.87,Saudade,9984.99998,10588.30166,37479.9923667,7970.56704655,7876.16377801,6098.67910468,53252.34005,52959.7227752,182.056600605722,38.2579481129353,0.0868783720523168,23111.6496335651
352225.476210311,7400923.16545605,186,36,São Paulo,299.97,São Miguel Paulista,7420.99986,7420.99986,26467.9972,7552.53543435,10980.1580791,4374.56253933,48190.5483334,48584.5690685,88.2354808814215,36.6041873490682,0.121117118139756,22712.0776615902
353277.335820854,7400827.44123037,187,36,São Paulo,359.59,Cidade Nitro-Operária,8637.9999,9261.43648,30620.9935717,19865.2863048,25155.0548532,5251.02859012,117756.315296,117937.479844,85.1552978995523,69.9548231407992,0.277473942407648,23690.3566879178
355005.837919493,7402280.04547849,188,36,São Paulo,687.88,Jardim Helena,29897.00004,29897.00004,112651.046363,32492.6569663,28307.6628522,12717.6906397,183627.992185,184074.84146,163.76554975141,41.1520364775833,0.312248924034735,25775.4518390237
357883.750919619,7402118.8923405,189,36,São Paulo,231.71,Jardim Romano,9836.00005,10613.45236,38121.009569,7279.45795994,5168.22894898,3975.93550339,37757.5916355,37629.7239139,164.520346851668,22.3047298303051,0.0570083774457119,28473.9955809674
355361.486675895,7400122.71576104,190,36,São Paulo,500.1,Vila Curuçá,22781.99998,25305.52535,84377.0273046,28327.7567514,22351.4345712,13210.9626877,158429.517575,156977.026048,168.720310547091,44.6939303563287,0.246548485190383,25520.8408612666
355617.908161504,7398428.69463665,191,36,São Paulo,448.71,Jardim Robru,19728,19728,75848.0282894,14610.368695,10644.2793883,10008.9304691,95855.3246771,96244.1306822,169.035743106684,23.7219571400236,0.117412193421806,25428.5967548551
354718.025826995,7397101.14434023,192,36,São Paulo,282.7,Lageado,15972.99999,15972.99999,61436.98313,12223.7862027,9772.55266853,6812.21019788,66087.9361005,66771.8535582,217.322190060134,34.568633422462,0.107796573378509,24343.9813350498
356896.260345991,7396522.35551868,193,36,São Paulo,614.12,Fabrica Bandeirantes,30305.00017,36274.90021,118184.055492,34578.3147596,23639.3261226,13680.574252,169553.084952,169734.611596,192.444563753012,38.4930080808311,0.260754629770306,26448.1520486138
358840.568308052,7399160.63706881,194,36,São Paulo,458.8,Fazenda Itaim,25114.99996,25947.32824,98255.9840805,20956.715245,13905.4796657,11158.9225387,144927.701362,144364.327987,214.158640105711,30.3083689313426,0.153385006966913,28729.2475866296
357300.789158456,7400095.09709254,195,36,São Paulo,300.78,Itaim Paulista,13705.99996,13958.82848,50595.9835874,19995.3575923,15905.2494338,7347.55222416,99676.1428109,99879.3605744,168.215917239843,52.8800100864419,0.17544355562445,27403.3995781757
358852.977517471,7401000.60364658,196,36,São Paulo,463.81,Jardim das Oliveiras,22381.00006,23704.52222,87015.9817779,21688.0897673,15588.4906574,9085.02890801,130048.353169,128744.517673,187.61126706604,33.6096476087191,0.171949533965867,29120.8879931897
342056.533939722,7395274.51316339,197,36,São Paulo,340.87,Vila California,10603.00011,10603.00011,34612.9864249,7851.2590779,20098.9098556,8581.36460044,72494.904648,71863.2904463,101.543070451785,58.963563398363,0.221701911932814,11556.954573134
343724.850230812,7394132.49313838,198,36,São Paulo,441.14,Vila Carrão,11571.99984,11571.99984,38906.0052914,9614.28189466,23553.9219597,8671.40873948,81488.0568426,81241.7282033,88.1942360506869,53.3933036217527,0.259812575383378,13166.9335186931
341361.635841124,7393531.81909665,199,36,São Paulo,331.99,Jardim Anália Franco,8702.99995,8702.99995,28893.0002794,10526.4424235,16083.979302,9465.95850886,70619.7928595,71386.884818,87.0297306527305,48.4471800415675,0.177415043321252,10819.416784531
342974.602426367,7392190.09190925,200,36,São Paulo,408.29,Vila Formosa,18540.99993,18846.7573,62392.0042481,7660.09723187,19599.2138393,15140.7465839,94699.1476338,94161.2019334,152.812961983149,48.0031689223346,0.216189992978262,12564.9398704088
345265.722861087,7391350.49150764,201,36,São Paulo,279.2,Sapopemba,12158.00013,12360.51558,44077.9872964,5303.44508711,5506.26397385,8186.80388005,68191.6674603,68187.4231964,157.872447336676,19.7215758375716,0.0607370877017587,14965.286070086
345385.315842787,7392666.28469118,202,36,São Paulo,401.4,Aricanduva,13952.99993,14542.02779,50209.0073823,8295.77595755,22367.2658744,10430.3752886,104616.761857,104680.3998,125.084721928999,55.723133717987,0.246723113078813,14897.9586930282
344400.623834819,7395733.93662393,203,36,São Paulo,557.25,Vila Matilde,18537.99985,19647.24878,62498.0237878,15656.9506728,24177.8287008,16780.5849247,112028.530987,110943.874289,112.15437198349,43.3877589965007,0.266694606218055,13937.083260701
346138.602413222,7396298.11463977,204,36,São Paulo,333.11,Vila Guilhermina,10724.99992,10914.08549,37429.0016698,6612.15479373,12236.5614538,9951.65909283,55903.4923582,54538.4915467,112.362287742187,36.7342963399478,0.134975930997321,15732.9241111685
348796.055828942,7396692.59285369,205,36,São Paulo,269,Cidade A.E.Carvalho,10050.00021,10236.24119,35534.0030691,14536.0766582,15050.8619435,7543.32170508,70068.532054,69633.454436,132.096665684387,55.9511596412639,0.166019196716835,18419.4206920656
348037.334952574,7395346.05047838,206,36,São Paulo,384.03,Artur Alvim,20573.99993,20936.03536,71856.9954022,15001.7660981,12010.9429384,9863.34344741,135060.963225,132882.94401,187.112973992136,31.276053793714,0.132487236008837,17522.7276028683
346911.918176207,7394101.2897024,207,36,São Paulo,348.48,Cidade Lider,14630.00004,16010.3307,54313.9752873,8866.85913322,17556.6863898,8896.80376362,76392.5460287,77008.3569109,155.859662784952,50.3807575464876,0.193659803829559,16353.9948348224
349491.546011215,7393982.54171663,208,36,São Paulo,268.51,Santa Marcelina,9113.99995,9278.00049,34121.9946106,4306.08422467,6674.17905808,5177.2988597,45124.5524902,44482.367897,127.079045885069,24.856351935049,0.0736198265671615,18934.0781059467
347522.444636498,7392679.51549952,209,36,São Paulo,448.71,Parque Savoy,10580.00012,10954.30308,39514.9880344,10869.8778394,14507.34541,7282.7033408,78720.2343909,78257.4729452,88.0635333163959,32.3312282097569,0.160023913613932,17025.1112534888
350067.006174887,7393154.31357337,210,36,São Paulo,342.06,Vila Carmosina,11620.99991,12025.91379,43201.9833641,12832.0734951,13995.4858919,7087.35592599,95750.9780379,96211.1044457,126.299430989008,40.9152952461556,0.154377824616117,19532.6994843197
351910.954566857,7392467.76946617,211,36,São Paulo,438.47,Fazenda Caguaçú,6645.00017,7320.1895,25549.997562,4765.76344014,4844.57565643,4156.29764661,42601.6197954,42488.5013463,58.270799740005,11.0488189760531,0.0534383055225478,21416.4406511166
350343.361979672,7391146.97901475,212,36,São Paulo,784.65,Parque do Carmo,0,0,0,1917.32134267,531.477128517,0,5413.09183814,5439.62584593,0,0.677342928078761,0.00586248191505526,20006.7600245639
353886.556379759,7392010.42408748,213,36,São Paulo,1031.91,Gleba do Pessêgo,4257.99984,4329.41656,15829.003983,7780.46434722,8935.02942355,2026.86087933,33336.2456151,33813.4462923,15.3395199028985,8.6587293693733,0.0985582362729518,23423.3353342245
353644.596760906,7395243.79657224,214,36,São Paulo,417.08,José Bonifácio,25093.99984,27886.34964,92832.9577333,21488.3614083,11769.9957698,12693.1191444,134381.404532,135312.261895,222.578300885442,28.219995611873,0.129829457634925,23114.2641220837
355625.556045291,7394730.8629861,215,36,São Paulo,469.94,Guaianazes,17170.99993,18139.85588,65079.0235421,18950.3367986,17210.2372236,9757.9664774,92444.5136809,91501.4348108,138.483686304847,36.6222011822786,0.189838281016336,25075.1999429962
357390.726980947,7393556.89108449,216,36,São Paulo,418.03,Juscelino Kubitschek,11186.00013,12206.62562,43677.9786123,11482.6650044,5850.19693229,3162.21250465,60074.0819474,59610.0711315,104.485272856733,13.9946820378681,0.0645308553742682,26838.5945051545
357074.304919932,7391059.34761933,217,36,São Paulo,1488.26,Cidade Tiradentes,62016.99997,62666.65615,237238.910284,53603.4344405,27600.6324736,17555.4342807,285596.215328,290063.251842,159.406898179082,18.5455716565654,0.304449994249171,26691.8168161708
355486.092256097,7387433.55444495,218,36,São Paulo,1143.28,Terceira Divisão,5727.00015,5727.00015,23027.9926262,5758.29083989,6379.84528049,1995.2952356,33265.9341562,33256.4427714,20.1420409927577,5.58029990946225,0.0703731648473504,25807.9521173065
353047.674840574,7388591.52305152,219,36,São Paulo,832.58,Iguatemi,26600,30439.78157,103330.953322,31010.0233059,19943.2865403,11967.5721823,144282.468774,145166.276657,124.109338828701,23.9535979008624,0.219985302087245,23158.0142916562
352478.155377681,7385788.39611672,220,36,São Paulo,739.67,Parque São Rafael,16839.99989,17450.81213,66347.9733962,10815.2370232,6089.86276841,6913.76748836,102612.65938,99809.4632608,89.6994246031338,8.23321585086593,0.0671744999537266,23448.3019340359
350652.500912631,7386689.14732115,221,36,São Paulo,565.65,Rodolfo Pirani,22118.00009,23680.72861,80430.9918723,21803.0504429,15386.024626,14633.4340152,140278.803284,140454.25538,142.192153933174,27.2006092566074,0.16971622347364,21422.6502138495
336478.196020992,7390500.01031535,222,36,São Paulo,92.48,Ipiranga,3292.99983,3337.7263,9426.99922423,3370.41844681,8203.20139268,2545.58059804,30488.1536815,30496.8776893,101.935545244702,88.7024372045848,0.090485774889943,6936.51177355621
336590.049195916,7389491.13061741,223,36,São Paulo,89.65,Sacomã,2611.99999,2649.31213,7867.99817933,788.118227963,6813.41912641,1960.87523992,30221.720292,30235.2444467,87.7635045100948,76.000213345343,0.0751557202841939,7600.22517740656
